ID,备注,有效,说明,阶段,道具类型,品质,附加价格,力量强度,体质强度,精准强度,敏捷强度,智力强度,必杀,攻击速度,攻击距离,伤害,防御,命中,闪躲,水攻,火攻,毒攻,水防,火防,毒防,hp,mp,爆击率,爆击伤害,力量,敏捷,体质,精准,智力,吸血,吸魔,比率吸魔,移动速度,伤害吸收,杀怪经验获得率,杀怪金钱获得率,抗必杀,抗暴击,抗晕击,格挡,治疗效果,治疗加成,装备后技能,击中后客体释放效果,客体发生率,击中后主体释放效果,主体发生率,技能1,技能2,备注
3078,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
3098,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
3099,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
3100,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
3101,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
3102,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3103,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3104,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3105,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3106,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3112,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3113,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3114,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3115,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3116,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3117,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,,1,,9,2,11,0.8,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,,1,,9,2,11,0.8,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,,1,,9,2,11,0.8,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,,1,,9,2,11,0.8,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3166,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,,1,,9,2,11,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,,1,,9,2,11,0.8,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,,1,,9,2,11,0.8,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,,1,,9,2,11,0.8,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,,1,,9,2,11,0.8,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,,1,,9,2,20,1,0.5,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3173,,1,,9,2,20,1,,0.5,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3174,,1,,9,2,20,1,,,0.5,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3175,,1,,9,2,20,1,,,,0.5,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3176,,1,,9,2,20,1,,,,,0.5,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3177,,1,,9,2,20,1,0.5,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
3178,,1,,9,2,20,1,,0.5,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
3179,,1,,9,2,20,1,,,0.5,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
3180,,1,,9,2,20,1,,,,0.5,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
3181,,1,,9,2,20,1,,,,,0.5,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
3187,,1,,9,2,20,1,0.5,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3188,,1,,9,2,20,1,,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3189,,1,,9,2,20,1,,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3190,,1,,9,2,20,1,,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3191,,1,,9,2,20,1,,,,,0.5,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3192,,1,,9,2,20,1,0.5,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
3193,,1,,9,2,20,1,,0.5,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
3194,,1,,9,2,20,1,,,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
3195,,1,,9,2,20,1,,,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
3196,,1,,9,2,20,1,,,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
3197,,1,,9,2,20,1,0.5,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3198,,1,,9,2,20,1,,0.5,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3199,,1,,9,2,20,1,,,0.5,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,,1,,9,2,20,1,,,,0.5,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,,1,,9,2,20,1,,,,,0.5,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,,1,,9,2,20,1,0.5,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3203,,1,,9,2,20,1,,0.5,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3204,,1,,9,2,20,1,,,0.5,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3205,,1,,9,2,20,1,,,,0.5,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206,,1,,9,2,20,1,,,,,0.5,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3207,,1,,9,2,20,1,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3208,,1,,9,2,20,1,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3209,,1,,9,2,20,1,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210,,1,,9,2,20,1,,,,0.5,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3211,,1,,9,2,20,1,,,,,0.5,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,,1,,9,2,20,1,0.5,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213,,1,,9,2,20,1,,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214,,1,,9,2,20,1,,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215,,1,,9,2,20,1,,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3216,,1,,9,2,20,1,,,,,0.5,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3217,,1,,9,2,20,1,0.5,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3218,,1,,9,2,20,1,,0.5,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3219,,1,,9,2,20,1,,,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220,,1,,9,2,20,1,,,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3221,,1,,9,2,20,1,,,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,,1,,9,2,20,1,0.5,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3223,,1,,9,2,20,1,,0.5,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224,,1,,9,2,20,1,,,0.5,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3225,,1,,9,2,20,1,,,,0.5,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,,1,,9,2,20,1,,,,,0.5,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3227,,1,,9,2,20,1,0.5,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3228,,1,,9,2,20,1,,0.5,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3229,,1,,9,2,20,1,,,0.5,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230,,1,,9,2,20,1,,,,0.5,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3231,,1,,9,2,20,1,,,,,0.5,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3232,,1,,9,2,20,1,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233,,1,,9,2,20,1,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3234,,1,,9,2,20,1,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,,1,,9,2,20,1,,,,0.5,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3236,,1,,9,2,20,1,,,,,0.5,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,,1,,9,2,20,1,0.5,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238,,1,,9,2,20,1,,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3239,,1,,9,2,20,1,,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240,,1,,9,2,20,1,,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3241,,1,,9,2,20,1,,,,,0.5,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3242,,1,,9,2,20,1,0.5,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243,,1,,9,2,20,1,,0.5,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3244,,1,,9,2,20,1,,,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3245,,1,,9,2,20,1,,,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3246,,1,,9,2,20,1,,,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3247,,1,,9,2,21,1,0.5,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3248,,1,,9,2,21,1,,0.5,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3249,,1,,9,2,21,1,,,0.5,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3250,,1,,9,2,21,1,,,,0.5,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3251,,1,,9,2,21,1,,,,,0.5,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
3252,,1,,9,2,21,1,0.5,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
3253,,1,,9,2,21,1,,0.5,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
3254,,1,,9,2,21,1,,,0.5,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
3255,,1,,9,2,21,1,,,,0.5,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
3256,,1,,9,2,21,1,,,,,0.5,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
3262,,1,,9,2,21,1,0.5,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3263,,1,,9,2,21,1,,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3264,,1,,9,2,21,1,,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3265,,1,,9,2,21,1,,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3266,,1,,9,2,21,1,,,,,0.5,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
3267,,1,,9,2,21,1,0.5,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
3268,,1,,9,2,21,1,,0.5,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
3269,,1,,9,2,21,1,,,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
3270,,1,,9,2,21,1,,,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
3271,,1,,9,2,21,1,,,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
3297,,1,,9,2,21,1,0.5,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3298,,1,,9,2,21,1,,0.5,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3299,,1,,9,2,21,1,,,0.5,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3300,,1,,9,2,21,1,,,,0.5,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3301,,1,,9,2,21,1,,,,,0.5,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3302,,1,,9,2,21,1,0.5,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3303,,1,,9,2,21,1,,0.5,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3304,,1,,9,2,21,1,,,0.5,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3305,,1,,9,2,21,1,,,,0.5,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3306,,1,,9,2,21,1,,,,,0.5,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3307,,1,,9,2,21,1,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3308,,1,,9,2,21,1,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3309,,1,,9,2,21,1,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3310,,1,,9,2,21,1,,,,0.5,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3311,,1,,9,2,21,1,,,,,0.5,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3312,,1,,9,2,21,1,0.5,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3313,,1,,9,2,21,1,,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3314,,1,,9,2,21,1,,,0.5,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3315,,1,,9,2,21,1,,,,0.5,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3316,,1,,9,2,21,1,,,,,0.5,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3317,,1,,9,2,21,1,0.5,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3318,,1,,9,2,21,1,,0.5,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
3319,,1,,9,2,21,1,,,0.5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
